Fecha,Promedio,Máximo,Mínimo
2009-06-16,24.075833333333335,29.12,20.72
2009-06-17,27.11125,35.54,17.71
2009-06-18,30.377499999999998,37.75,21.48
2009-06-19,31.63875,38.6,22.06
2009-06-20,30.99791666666667,37.18,23.94
2009-06-21,29.016666666666666,36.9,22.38
2009-06-22,29.061666666666667,37.31,18.41
2009-06-23,28.035416666666666,34.7,21.4
2009-06-24,24.917083333333334,31.72,17.95
2009-06-25,22.525833333333335,26.87,17.46
2009-06-26,22.763333333333335,28.79,16.8
2009-06-27,24.734166666666667,32.36,15.7
2009-06-28,24.465416666666666,31.62,18.39
2009-06-29,26.565416666666668,32.82,19.6
2009-06-30,28.819166666666664,35.12,21.6
2009-07-01,29.50791666666667,36.1,21.64
2009-07-02,28.735833333333332,35.32,21.98
2009-07-03,28.689166666666665,34.74,22.74
2009-07-04,26.795833333333334,33.13,20.2
2009-07-05,25.45875,31.11,20.16
2009-07-06,24.794583333333335,31.27,17.56
2009-07-07,26.193749999999998,33.64,18.18
2009-07-08,27.922916666666666,35.22,18.34
2009-07-09,28.99625,35.45,20.45
2009-07-10,29.60291666666667,36.56,22.84
2009-07-11,28.464583333333334,35.79,20.05
2009-07-12,28.91,37.58,19.03
2009-07-13,28.92833333333333,35.4,23.11
2009-07-14,24.6725,30.84,19.22
2009-07-15,25.769583333333333,34.35,16.8
2009-07-16,27.76375,35.04,18.29
2009-07-17,25.015833333333333,30.98,18.66
2009-07-18,25.411666666666665,33.8,16.69
2009-07-19,28.146666666666665,37.68,15.89
2009-07-20,25.88,31.21,19.96
2009-07-21,34.11833333333333,38.09,26.9
2009-07-22,27.577083333333334,33.22,20.69
2009-07-23,24.855416666666667,30.8,19.18
2009-07-24,25.16416666666667,31.96,18.64
2009-07-25,28.390833333333333,38.04,16.91
2009-07-26,30.698333333333334,39.47,20.0
2009-07-27,28.461250000000003,35.39,21.45
2009-07-28,28.13416666666667,37.41,15.88
2009-07-29,28.384583333333335,35.23,20.77
2009-07-30,29.09583333333333,36.43,20.55
2009-07-31,28.966250000000002,36.27,20.09
2009-08-01,24.225416666666664,29.56,19.61
2009-08-02,23.643333333333334,31.03,14.0
2009-08-03,27.12875,35.37,17.54
2009-08-04,28.905833333333334,37.71,18.67
2009-08-05,29.7775,36.95,21.94
2009-08-06,28.014166666666668,34.98,20.36
2009-08-07,26.448333333333334,33.83,17.84
2009-08-08,25.413750000000004,32.57,17.51
2009-08-09,25.825833333333335,33.18,17.6
2009-08-10,26.9325,33.04,21.25
2009-08-11,27.500416666666666,35.38,20.63
2009-08-12,29.937916666666666,37.95,21.5
2009-08-13,29.71875,36.66,24.57
2009-08-14,29.160833333333333,38.71,19.43
2009-08-15,31.100416666666664,37.57,23.71
2009-08-16,30.829583333333332,38.58,21.74
2009-08-17,30.903750000000002,38.42,23.41
2009-08-18,30.181250000000002,38.3,22.86
2009-08-19,30.9075,38.49,22.57
2009-08-20,29.96666666666667,37.46,21.24
2009-08-21,29.303749999999997,37.61,20.1
2009-08-22,30.3275,39.89,20.32
2009-08-23,30.159583333333334,39.8,19.63
2009-08-24,26.662916666666664,31.65,22.1
2009-08-25,24.507499999999997,31.35,18.47
2009-08-26,25.84583333333333,34.31,16.42
2009-08-27,27.502499999999998,37.36,17.31
2009-08-28,29.5275,38.87,19.11
2009-08-29,30.47583333333333,38.09,23.89
2009-08-30,30.24625,39.16,19.67
2009-08-31,30.16333333333333,37.95,21.52
2009-09-01,27.74791666666667,32.06,23.81
2009-09-02,25.18958333333333,30.98,19.21
2009-09-03,26.486666666666665,33.66,18.7
2009-09-04,27.887083333333333,33.88,22.14
2009-09-05,26.92833333333333,34.06,21.35
2009-09-06,27.81833333333333,35.12,20.92
2009-09-07,28.750833333333333,36.84,21.2
2009-09-08,28.21666666666667,34.16,23.45
2009-09-09,27.440416666666668,33.86,21.77
2009-09-10,27.945833333333336,35.06,20.56
2009-09-11,26.260416666666668,33.0,20.6
2009-09-12,23.566666666666666,31.43,18.12
2009-09-13,21.600416666666664,29.88,17.28
2009-09-14,23.5575,30.07,17.22
2009-09-15,20.904583333333335,26.52,15.88
2009-09-16,19.90375,26.0,12.24
2009-09-17,14.938333333333333,18.63,12.28
2009-09-18,14.80375,18.15,12.06
2009-09-19,18.864583333333332,24.28,14.15
2009-09-20,20.594583333333333,28.51,13.48
2009-09-21,20.59375,28.12,12.43
2009-09-22,21.84375,29.07,14.75
2009-09-23,23.06458333333333,30.63,14.87
2009-09-24,22.808333333333334,30.78,16.09
2009-09-25,23.237083333333334,32.01,14.51
2009-09-26,22.96875,31.66,15.27
2009-09-27,22.893749999999997,29.49,17.15
2009-09-28,22.661666666666665,29.16,17.61
2009-09-29,21.132083333333334,25.21,17.45
2009-09-30,19.0575,23.35,16.42
2009-10-01,21.124166666666667,27.15,15.11
2009-10-02,22.25375,29.06,15.29
2009-10-03,21.158333333333335,29.95,12.53
2009-10-04,21.677916666666665,30.42,13.12
2009-10-05,22.639166666666668,29.91,13.89
2009-10-06,23.552916666666665,29.0,18.58
2009-10-07,20.228333333333335,24.24,16.59
2009-10-08,18.539583333333333,23.62,15.76
2009-10-09,19.374166666666667,26.13,13.26
2009-10-10,19.84,27.85,13.46
2009-10-11,21.049166666666668,29.37,13.57
2009-10-12,21.66,30.16,13.7
2009-10-13,18.762916666666666,24.73,13.73
2009-10-14,19.657916666666665,28.49,12.47
2009-10-15,18.539583333333333,27.01,11.23
2009-10-16,15.337083333333332,22.09,9.85
2009-10-17,14.935,24.63,6.45
2009-10-18,15.96875,25.27,8.01
2009-10-19,16.0575,24.85,7.06
2009-10-20,14.814583333333333,17.28,11.92
2009-10-21,12.495833333333332,14.56,9.98
2009-10-22,16.09375,19.34,13.16
2009-10-23,16.206666666666667,21.98,10.78
2009-10-24,17.77125,23.77,12.15
2009-10-25,17.472916666666666,24.03,12.35
2009-10-26,18.604583333333334,25.84,13.89
2009-10-27,18.547083333333333,25.44,13.04
2009-10-28,18.5575,25.68,12.04
2009-10-29,18.89,26.59,13.96
2009-10-30,18.219166666666666,25.4,12.16
2009-10-31,17.52208333333333,23.66,12.18
2009-11-01,19.005,25.99,12.55
2009-11-02,16.531666666666666,20.79,11.66
2009-11-03,15.693333333333333,21.83,10.48
2009-11-04,14.924583333333333,18.81,12.66
2009-11-05,13.049999999999999,15.39,10.81
2009-11-06,15.445833333333333,18.58,11.68
2009-11-07,15.352083333333333,17.51,12.37
2009-11-08,14.075000000000001,17.76,11.52
2009-11-09,13.647916666666667,18.03,9.74
2009-11-10,14.052083333333334,20.42,6.9
2009-11-11,14.430833333333332,21.25,7.6
2009-11-12,11.848333333333334,19.34,6.67
2009-11-13,11.917083333333332,20.35,5.68
2009-11-14,13.972916666666668,16.85,9.17
2009-11-15,15.512916666666667,19.03,11.77
2009-11-16,18.686666666666667,22.2,15.4
2009-11-17,15.65,20.67,11.24
2009-11-18,13.967500000000001,20.25,8.53
2009-11-19,13.097916666666668,20.02,7.2
2009-11-20,12.757916666666667,18.39,9.0
2009-11-21,12.211666666666666,16.42,8.0
2009-11-22,12.488333333333335,16.2,9.19
2009-11-23,9.444166666666666,17.15,4.28
2009-11-24,7.452916666666667,13.37,3.44
2009-11-25,9.18875,13.42,3.44
2009-11-26,11.9275,12.99,9.98
2009-11-27,10.75625,13.73,8.71
2009-11-28,9.742916666666668,12.81,6.37
2009-11-29,10.722916666666668,13.12,6.77
2009-11-30,8.4325,12.62,4.77
2009-12-01,9.099166666666667,10.79,7.58
2009-12-02,12.905833333333334,15.57,9.93
2009-12-03,11.866666666666667,14.51,8.8
2009-12-04,9.686666666666666,14.52,5.76
2009-12-05,7.9925,11.34,3.33
2009-12-06,11.015833333333333,13.46,8.96
2009-12-07,11.3075,12.31,9.25
2009-12-08,9.807083333333333,14.3,6.66
2009-12-09,7.976666666666667,10.23,5.58
2009-12-10,9.029583333333333,14.15,5.47
2009-12-11,6.715833333333333,12.65,4.37
2009-12-12,5.663333333333333,6.22,4.81
2009-12-13,5.985416666666667,10.69,2.69
2009-12-14,4.187916666666667,9.57,-0.19
2009-12-15,2.439583333333333,8.85,-2.85
2009-12-16,2.638333333333333,3.78,0.99
2009-12-17,10.611666666666666,15.78,3.98
2009-12-18,7.062083333333334,8.63,5.54
2009-12-19,3.6620833333333334,8.77,-0.62
2009-12-20,1.1604166666666667,6.28,-4.81
2009-12-21,3.2133333333333334,6.79,0.52
2009-12-22,11.170416666666666,14.35,6.64
2009-12-23,11.169583333333334,15.11,7.72
2009-12-24,13.512916666666667,15.64,9.25
2009-12-25,7.136666666666667,9.1,3.2
2009-12-26,8.002916666666666,11.22,4.42
2009-12-27,5.96875,9.94,1.69
2009-12-28,10.263333333333334,18.16,6.73
2009-12-29,16.3725,17.34,15.51
2009-12-30,12.716666666666667,14.52,9.78
2009-12-31,9.877083333333333,12.1,6.34
2010-01-01,9.12875,12.83,6.9
2010-01-02,8.38,11.37,6.1
2010-01-03,8.162083333333333,8.84,7.47
2010-01-04,9.557083333333333,11.35,8.82
2010-01-05,10.125833333333334,13.39,7.75
2010-01-06,6.885416666666667,8.53,4.3
2010-01-07,5.501666666666666,7.95,2.24
2010-01-08,4.401666666666666,7.67,0.38
2010-01-09,3.4433333333333334,6.94,-0.03
2010-01-10,0.07000000000000002,3.12,-2.51
2010-01-11,2.655,4.87,0.32
2010-01-12,6.045000000000001,10.3,3.81
2010-01-13,9.273333333333333,14.2,6.72
2010-01-14,11.67,14.28,9.25
2010-01-15,8.30625,10.88,4.51
2010-01-16,9.254583333333333,10.64,8.0
2010-01-17,12.338333333333333,16.84,9.53
2010-01-18,9.408333333333333,10.63,7.5
2010-01-19,12.055833333333332,15.72,9.85
2010-01-20,11.354999999999999,14.92,8.78
2010-01-21,7.0874999999999995,11.92,3.37
2010-01-22,8.538333333333332,11.69,5.91
2010-01-23,10.30625,13.21,8.45
2010-01-24,8.960833333333333,13.31,5.97
2010-01-25,7.434583333333333,12.77,3.65
2010-01-26,5.958333333333333,10.65,2.4
2010-01-27,4.495833333333334,9.26,0.65
2010-01-28,5.468333333333334,12.74,-1.01
2010-01-29,7.40125,13.74,-0.49
2010-01-30,9.670833333333333,13.55,5.95
2010-01-31,9.520833333333334,13.43,6.18
2010-02-01,7.1883333333333335,13.55,2.0
2010-02-02,5.625,13.9,-1.11
2010-02-03,6.161666666666666,12.46,-0.82
2010-02-04,9.387500000000001,12.9,7.43
2010-02-05,12.170416666666666,14.68,10.63
2010-02-06,11.202083333333334,16.69,8.01
2010-02-07,8.811666666666666,13.16,5.4
2010-02-08,11.692083333333334,15.29,9.52
2010-02-09,11.617083333333333,15.04,9.25
2010-02-10,6.575833333333333,8.96,3.95
2010-02-11,7.107083333333333,11.37,4.42
2010-02-12,3.46125,7.64,-1.56
2010-02-13,4.049166666666667,9.43,-0.11
2010-02-14,2.796666666666667,7.27,-2.7
2010-02-15,3.4875000000000003,5.0,1.78
2010-02-16,6.740833333333334,10.26,4.33
2010-02-17,10.161666666666667,11.62,7.37
2010-02-18,6.309583333333333,9.3,1.98
2010-02-19,8.395833333333334,12.94,4.03
2010-02-20,7.77375,12.57,2.77
2010-02-21,7.10625,9.33,5.08
2010-02-22,12.302916666666667,15.94,8.9
2010-02-23,11.9525,14.64,9.56
2010-02-24,13.551666666666668,16.37,10.67
2010-02-25,13.715000000000002,15.79,12.36
2010-02-26,11.4525,14.13,8.62
2010-02-27,12.63,20.8,9.43
2010-02-28,10.682916666666666,14.4,7.42
2010-03-01,10.785833333333334,14.53,8.03
2010-03-02,10.28375,14.35,8.27
2010-03-03,10.780416666666667,13.67,8.49
2010-03-04,12.166666666666666,17.14,7.32
2010-03-05,9.912083333333333,11.85,8.15
2010-03-06,6.177916666666667,7.55,4.7
2010-03-07,8.865833333333333,10.84,7.39
2010-03-08,8.229999999999999,11.02,5.54
2010-03-09,6.36,13.39,-0.66
2010-03-10,6.1325,13.12,-1.07
2010-03-11,6.207916666666667,13.0,-0.76
2010-03-12,6.853750000000001,10.73,1.72
2010-03-13,6.604166666666667,14.25,-0.12
2010-03-14,8.4825,15.13,2.88
2010-03-15,9.091666666666667,17.18,1.07
2010-03-16,11.115833333333333,19.43,1.85
2010-03-17,13.061250000000001,20.38,4.88
2010-03-18,14.815,21.12,10.43
2010-03-19,15.811250000000001,18.57,13.63
2010-03-20,16.349166666666665,19.09,14.31
2010-03-21,14.216666666666667,19.21,10.89
2010-03-22,15.279166666666667,21.94,8.71
2010-03-23,14.959583333333333,20.88,9.46
2010-03-24,15.15,18.69,12.77
2010-03-25,10.998750000000001,12.36,9.19
2010-03-26,11.407916666666667,14.95,7.83
2010-03-27,12.7975,17.98,8.35
2010-03-28,13.569166666666668,21.01,6.04
2010-03-29,13.470833333333333,16.89,10.61
2010-03-30,11.47625,14.93,8.47
2010-03-31,11.387916666666667,15.3,7.3
2010-04-01,11.557083333333333,15.82,7.56
2010-04-02,11.32125,16.37,6.17
2010-04-03,11.390416666666667,15.27,8.35
2010-04-04,11.67875,18.23,4.67
2010-04-05,13.484583333333333,20.26,5.67
2010-04-06,14.129583333333334,19.7,6.5
2010-04-07,17.00375,22.61,11.78
2010-04-08,13.507083333333334,20.55,7.22
2010-04-09,14.760416666666666,20.97,7.65
2010-04-10,16.179166666666667,21.85,11.22
2010-04-11,16.67125,24.57,10.99
2010-04-12,15.942083333333334,22.9,7.54
2010-04-13,11.996666666666668,15.03,10.39
2010-04-14,12.243333333333332,14.19,10.15
2010-04-15,14.822916666666666,19.93,11.86
2010-04-16,15.957083333333332,21.2,12.91
2010-04-17,14.290833333333333,18.29,12.08
2010-04-18,13.464166666666666,16.27,11.03
2010-04-19,15.474583333333333,21.07,10.75
2010-04-20,16.77875,23.05,10.27
2010-04-21,16.4675,20.9,12.0
2010-04-22,17.620416666666667,21.08,14.1
2010-04-23,18.175416666666667,23.65,13.21
2010-04-24,17.992916666666666,23.8,11.88
2010-04-25,20.017083333333336,27.55,11.67
2010-04-26,21.80458333333333,29.17,13.88
2010-04-27,22.0475,28.66,14.44
2010-04-28,22.258750000000003,29.31,13.74
2010-04-29,22.065416666666668,26.55,18.34
2010-04-30,19.097083333333334,24.67,14.3
2010-05-01,19.076249999999998,24.3,13.87
2010-05-02,19.125,24.82,12.1
2010-05-03,15.445416666666667,19.75,9.18
2010-05-04,12.12,17.99,5.34
2010-05-05,12.845416666666667,20.69,3.47
2010-05-06,14.135833333333332,22.55,4.96
2010-05-07,14.485416666666666,20.74,9.77
2010-05-08,13.327083333333334,16.33,11.5
2010-05-09,14.887083333333335,18.29,11.85
2010-05-10,15.233333333333334,18.62,11.87
2010-05-11,14.148333333333333,18.87,10.11
2010-05-12,13.404166666666667,17.7,9.83
2010-05-13,12.174166666666666,16.55,7.43
2010-05-14,13.01625,16.79,7.33
2010-05-15,15.523333333333333,21.34,10.43
2010-05-16,15.891666666666666,24.13,6.89
2010-05-17,18.00125,26.38,7.89
2010-05-18,20.017916666666668,29.32,10.07
2010-05-19,21.59958333333333,30.82,10.67
2010-05-20,21.35083333333333,28.28,14.05
2010-05-21,22.9575,30.72,14.01
2010-05-22,23.160416666666666,31.3,14.41
2010-05-23,24.264583333333334,31.42,17.75
2010-05-24,22.084999999999997,26.96,15.36
2010-05-25,18.827916666666667,22.15,13.85
2010-05-26,18.95,21.39,13.73
2010-05-27,22.185000000000002,25.46,17.81
2010-05-28,20.345,26.02,13.47
2010-05-29,21.96375,29.05,13.53
2010-05-30,24.159583333333334,32.3,14.96
2010-05-31,26.415833333333335,35.38,16.48
2010-06-01,27.667083333333334,35.47,18.64
2010-06-02,26.669166666666666,32.91,19.98
2010-06-03,27.62291666666667,34.68,19.02
2010-06-04,27.727083333333336,35.94,18.5
2010-06-05,27.310833333333335,34.38,19.09
2010-06-06,23.92125,30.26,16.73
2010-06-07,24.98375,31.57,16.06
2010-06-08,19.401666666666667,24.09,15.55
2010-06-09,16.286666666666665,20.38,13.98
2010-06-10,17.5425,22.01,14.04
2010-06-11,17.196666666666665,20.25,13.86
2010-06-12,17.947083333333335,22.35,13.68
2010-06-13,19.642083333333336,25.62,13.53
2010-06-14,22.198333333333334,29.32,13.76
2010-06-15,20.624166666666667,25.18,15.99
2010-06-16,19.065833333333334,24.7,11.24
2010-06-17,20.876666666666665,28.3,11.4
2010-06-18,23.265416666666667,28.77,17.29
2010-06-19,23.267083333333332,30.23,15.23
2010-06-20,23.905833333333334,29.98,16.71
2010-06-21,22.232916666666668,30.66,13.55
2010-06-22,25.15125,34.18,13.99
2010-06-23,27.689999999999998,36.18,17.15
2010-06-24,28.699166666666667,36.54,18.83
2010-06-25,23.451666666666668,32.62,20.23
2010-06-26,25.4275,33.29,18.56
2010-06-27,26.829583333333332,33.41,19.15
2010-06-28,25.405,32.75,18.93
2010-06-29,27.822083333333335,34.92,19.33
2010-06-30,29.09958333333333,36.77,21.55
2010-07-01,27.285416666666666,35.29,21.5
2010-07-02,27.02625,33.83,21.25
2010-07-03,27.499583333333334,32.82,23.33
2010-07-04,29.484583333333333,37.63,20.53
2010-07-05,31.359583333333333,39.12,22.71
2010-07-06,32.19,39.41,24.91
2010-07-07,32.24041666666667,38.65,24.26
2010-07-08,32.174166666666665,38.07,26.31
2010-07-09,30.427083333333332,38.11,23.03
2010-07-10,31.22875,39.36,22.38
2010-07-11,31.760416666666668,40.29,21.92
2010-07-12,29.722916666666666,36.62,22.69
2010-07-13,27.621666666666666,34.12,20.5
2010-07-14,24.944166666666664,31.87,18.0
2010-07-15,26.015416666666667,34.73,17.24
2010-07-16,27.52208333333333,35.26,18.59
2010-07-17,29.275833333333335,37.45,20.51
2010-07-18,30.81125,39.46,20.58
2010-07-19,31.83125,38.94,25.05
2010-07-20,30.041666666666668,37.08,22.41
2010-07-21,27.482916666666668,33.33,20.92
2010-07-22,26.770416666666666,33.73,20.26
2010-07-23,27.991249999999997,35.92,17.99
2010-07-24,29.577083333333334,37.38,21.13
2010-07-25,29.43166666666667,37.44,17.63
2010-07-26,30.105,37.42,20.65
2010-07-27,31.035416666666666,39.48,23.49
2010-07-28,31.21666666666667,40.85,21.03
2010-07-29,31.21041666666667,40.0,22.28
2010-07-30,30.601666666666663,38.99,21.23
2010-07-31,31.255416666666665,39.81,21.88
2010-08-01,30.142083333333332,37.39,22.5
2010-08-02,29.2025,36.31,20.32
2010-08-03,29.699583333333333,37.24,22.92
2010-08-04,29.4675,37.62,20.55
2010-08-05,28.999166666666667,37.33,20.02
2010-08-06,30.07625,37.72,24.1
2010-08-07,31.069166666666664,39.13,22.71
2010-08-08,30.334166666666665,36.0,25.97
2010-08-09,30.379166666666666,37.41,21.61
2010-08-10,32.73375,39.85,24.72
2010-08-11,31.739166666666666,38.14,26.57
2010-08-12,29.14833333333333,36.78,20.49
2010-08-13,27.595,33.62,21.97
2010-08-14,25.599166666666665,32.35,20.16
2010-08-15,25.83,34.61,15.82
2010-08-16,24.887083333333333,30.39,20.41
2010-08-17,23.657916666666665,26.77,20.27
2010-08-18,27.220416666666665,34.11,19.5
2010-08-19,27.63791666666667,34.91,19.54
2010-08-20,28.508333333333336,37.04,18.88
2010-08-21,30.595,38.73,21.43
2010-08-22,30.29625,36.67,22.54
2010-08-23,27.319999999999997,33.56,21.0
2010-08-24,26.749583333333334,34.86,19.64
2010-08-25,29.773750000000003,39.58,19.61
2010-08-26,30.633333333333336,39.39,20.87
2010-08-27,28.761666666666667,35.67,22.98
2010-08-28,28.480833333333333,38.01,18.25
2010-08-29,29.165000000000003,38.98,18.91
2010-08-30,28.930833333333336,38.55,18.69
2010-08-31,28.06958333333333,35.96,21.94
2010-09-01,25.381249999999998,31.67,19.9
2010-09-02,24.857083333333335,33.37,17.68
2010-09-03,26.819166666666664,35.09,18.15
2010-09-04,27.841250000000002,35.7,19.17
2010-09-05,28.83583333333333,36.13,20.66
2010-09-06,26.915000000000003,33.04,19.4
2010-09-07,21.507916666666663,24.84,17.63
2010-09-08,21.16625,26.62,15.3
2010-09-09,22.451666666666668,30.42,14.88
2010-09-10,17.589583333333334,18.99,13.98
2010-09-11,19.838333333333335,20.62,19.06
2010-09-12,21.472083333333334,22.25,20.69
2010-09-13,27.992083333333337,36.07,22.32
2010-09-14,28.54375,38.05,18.99
2010-09-15,28.18625,36.31,20.29
2010-09-16,21.94875,25.87,17.35
2010-09-17,21.31375,28.38,15.61
2010-09-18,21.97791666666667,27.17,17.64
2010-09-19,22.626666666666665,30.03,14.89
2010-09-20,20.617916666666666,26.81,16.58
2010-09-21,21.57625,28.68,15.85
2010-09-22,22.724999999999998,30.19,15.6
2010-09-23,21.495,24.94,18.9
2010-09-24,22.167916666666667,27.15,17.44
2010-09-25,20.45375,26.52,13.74
2010-09-26,19.622083333333332,26.13,13.13
2010-09-27,18.860416666666666,26.92,10.23
2010-09-28,20.272916666666667,29.06,12.21
2010-09-29,20.96375,29.42,13.02
2010-09-30,20.852083333333333,28.71,13.1
2010-10-01,20.5425,28.21,12.92
2010-10-02,20.363333333333333,28.18,11.92
2010-10-03,17.166666666666668,19.81,14.35
2010-10-04,17.927083333333332,22.82,13.34
2010-10-05,16.847083333333334,24.18,9.76
2010-10-06,18.339583333333334,26.61,10.65
2010-10-07,18.479583333333334,23.47,13.8
2010-10-08,21.440416666666668,26.41,16.24
2010-10-09,16.663333333333334,19.62,14.46
2010-10-10,14.63,18.89,12.05
2010-10-11,15.059166666666668,19.79,10.39
2010-10-12,18.050833333333333,23.85,12.7
2010-10-13,18.062916666666666,24.46,12.94
2010-10-14,18.00583333333333,24.96,11.52
2010-10-15,17.34375,24.35,11.67
2010-10-16,15.874583333333334,22.69,10.35
2010-10-17,14.082500000000001,21.55,8.37
2010-10-18,12.531666666666666,20.57,7.23
2010-10-19,12.217083333333333,22.17,3.77
2010-10-20,13.645000000000001,24.99,4.62
2010-10-21,14.4275,24.3,5.95
2010-10-22,13.63375,19.81,6.8
2010-10-23,15.959583333333333,23.61,9.71
2010-10-24,16.785833333333333,23.61,8.36
2010-10-25,17.874166666666667,22.65,9.31
2010-10-26,12.005,21.23,3.64
2010-10-27,12.969583333333333,23.0,4.33
2010-10-28,14.15375,21.21,10.2
2010-10-29,13.232916666666668,20.45,7.63
2010-10-30,13.200000000000001,14.69,12.05
2010-10-31,14.29875,17.08,12.22
2010-11-01,16.15041666666667,22.43,10.95
2010-11-02,14.067083333333334,21.81,7.58
2010-11-03,13.790416666666665,23.36,6.8
2010-11-04,15.254583333333334,24.12,8.85
2010-11-05,15.123333333333333,24.05,8.17
2010-11-06,15.035416666666668,22.82,8.57
2010-11-07,14.741666666666667,18.33,11.32
2010-11-08,12.767083333333334,15.37,9.26
2010-11-09,13.097499999999998,15.41,11.05
2010-11-10,12.311666666666667,16.49,8.63
2010-11-11,11.952916666666667,16.97,7.17
2010-11-12,12.451666666666666,17.13,8.28
2010-11-13,12.884166666666667,15.93,9.21
2010-11-14,12.820416666666667,15.11,9.47
2010-11-15,10.637916666666667,14.52,7.54
2010-11-16,8.772499999999999,13.63,3.41
2010-11-17,10.910416666666668,15.29,7.99
2010-11-18,10.887500000000001,15.32,8.14
2010-11-19,8.677916666666667,10.66,6.43
2010-11-20,12.838333333333333,16.19,9.34
2010-11-21,11.109583333333333,14.06,8.41
2010-11-22,9.436666666666666,13.41,7.09
2010-11-23,8.500416666666666,11.7,4.19
2010-11-24,10.212916666666667,15.06,6.75
2010-11-25,7.790833333333333,11.79,3.17
2010-11-26,5.6312500000000005,10.54,0.67
2010-11-27,5.030833333333333,9.97,0.89
2010-11-28,4.710416666666666,11.47,-0.23
2010-11-29,3.095833333333333,4.85,-0.18
2010-11-30,5.205,7.46,3.38
2010-12-01,7.140000000000001,9.73,5.68
2010-12-02,7.038333333333333,10.45,4.63
2010-12-03,5.156666666666667,11.63,0.79
2010-12-04,3.204166666666666,6.76,-2.85
2010-12-05,6.364583333333333,10.1,4.51
2010-12-06,15.634583333333333,18.7,10.76
2010-12-07,15.909999999999998,17.74,13.94
2010-12-08,14.785416666666668,16.38,12.71
2010-12-09,13.984166666666667,15.5,12.86
2010-12-10,14.545,17.17,11.46
2010-12-11,11.078333333333333,12.87,8.14
2010-12-12,9.097083333333334,12.23,7.44
2010-12-13,10.1825,15.0,8.0
2010-12-14,9.710833333333333,12.04,8.04
2010-12-15,6.552499999999999,11.88,1.63
2010-12-16,1.8479166666666667,8.26,-2.77
2010-12-17,1.7758333333333332,10.68,-4.23
2010-12-18,3.5537500000000004,6.77,-0.96
2010-12-19,8.862499999999999,14.35,5.48
2010-12-20,9.1275,11.91,7.2
2010-12-21,11.342916666666667,15.49,7.59
2010-12-22,11.283333333333333,13.4,8.67
2010-12-23,7.905,9.28,5.84
2010-12-24,5.164166666666667,10.13,1.72
2010-12-25,3.94,8.7,0.14
2010-12-26,1.6466666666666667,8.46,-3.01
2010-12-27,3.1225,8.55,-2.21
2010-12-28,7.771249999999999,11.08,5.37
2010-12-29,8.254166666666666,12.81,3.56
2010-12-30,8.844583333333334,11.48,7.1
2010-12-31,10.237499999999999,11.84,7.8
2011-01-01,11.232083333333334,15.17,9.81
2011-01-02,10.967083333333333,16.47,6.67
2011-01-03,6.9558333333333335,10.48,3.35
2011-01-04,8.214583333333334,9.64,6.22
2011-01-05,10.284166666666666,11.76,8.84
2011-01-06,14.84625,16.73,10.97
2011-01-07,13.637916666666667,15.08,12.18
2011-01-08,12.813333333333333,14.86,11.03
2011-01-09,9.996666666666668,12.25,6.98
2011-01-10,7.067916666666666,10.48,2.82
2011-01-11,12.7725,16.17,8.98
2011-01-12,9.2575,14.93,5.2
2011-01-13,6.989999999999999,9.12,3.98
2011-01-14,6.05125,8.65,3.78
2011-01-15,7.728750000000001,15.15,4.23
2011-01-16,7.28625,12.18,3.03
2011-01-17,6.585,8.57,4.2
2011-01-18,7.8812500000000005,10.22,5.13
2011-01-19,8.22375,12.17,5.25
2011-01-20,6.652083333333334,14.51,2.86
2011-01-21,5.3308333333333335,10.5,0.34
2011-01-22,2.365416666666667,9.1,-2.93
2011-01-23,1.9662499999999998,3.39,0.46
2011-01-24,5.3325000000000005,9.99,1.77
2011-01-25,4.925833333333333,10.43,1.17
2011-01-26,3.16,9.53,-1.5
2011-01-27,3.859166666666667,9.53,-1.67
2011-01-28,7.2129166666666675,11.12,4.98
2011-01-29,6.209166666666667,10.39,2.51
2011-01-30,4.693333333333333,7.93,1.88
2011-01-31,3.2870833333333334,10.15,-0.46
2011-02-01,3.112916666666667,11.17,-2.78
2011-02-02,4.404583333333334,14.14,-1.7
2011-02-03,5.399166666666667,15.53,-1.08
2011-02-04,6.772916666666667,17.39,-0.04
2011-02-05,7.231249999999999,17.18,0.69
2011-02-06,7.872083333333333,18.02,0.8
2011-02-07,8.520416666666668,18.19,1.08
2011-02-08,7.797916666666667,16.65,1.89
2011-02-09,8.87,15.57,4.08
2011-02-10,9.082916666666668,17.36,3.89
2011-02-11,9.479583333333332,17.4,4.35
2011-02-12,9.564583333333333,16.96,2.56
2011-02-13,8.400416666666667,12.72,5.29
2011-02-14,7.522916666666667,10.22,4.38
2011-02-15,8.613333333333333,11.29,5.81
2011-02-16,8.341666666666667,10.91,5.99
2011-02-17,9.715,12.72,6.35
2011-02-18,9.999166666666666,13.21,6.28
2011-02-19,10.50125,12.56,9.03
2011-02-20,11.50875,15.2,7.72
2011-02-21,12.584583333333335,15.85,9.35
2011-02-22,14.46,18.7,9.85
2011-02-23,12.28375,20.62,4.86
2011-02-24,12.749166666666667,21.28,5.71
2011-02-25,13.304583333333333,22.59,5.51
2011-02-26,14.954166666666666,23.53,6.05
2011-02-27,12.295,17.42,4.74
2011-02-28,9.080833333333333,15.36,3.13
2011-03-01,7.3725,13.46,1.35
2011-03-02,7.1225,12.55,0.15
