Fecha,seasonal
2005-11-16,-5.675778320790246
2005-11-17,-6.248659535909476
2005-11-18,-6.45745773479329
2005-11-19,-6.749387021957168
2005-11-20,-5.87570836898913
2005-11-21,-5.501726887507651
2005-11-22,-6.114747498872439
2005-11-23,-6.527682303540121
2005-11-24,-7.093844213737988
2005-11-25,-7.561267285782637
2005-11-26,-7.613135182789232
2005-11-27,-7.443517095523886
2005-11-28,-7.373422536924188
2005-11-29,-7.8079283715259145
2005-11-30,-8.776655857573607
2005-12-01,-8.979438835757268
2005-12-02,-8.892361463864827
2005-12-03,-8.590225492276803
2005-12-04,-8.803864571424443
2005-12-05,-8.990282506482789
2005-12-06,-8.502474731241794
2005-12-07,-7.946816499379795
2005-12-08,-8.466380743418357
2005-12-09,-8.597980565843518
2005-12-10,-9.332374020942453
2005-12-11,-9.443919365944993
2005-12-12,-9.511701709932813
2005-12-13,-9.02883114930369
2005-12-14,-9.96011032231232
2005-12-15,-9.774303942302172
2005-12-16,-9.13045710059745
2005-12-17,-8.499863303032763
2005-12-18,-7.977059015868887
2005-12-19,-8.931020900698924
2005-12-20,-9.36018534768015
2005-12-21,-9.805854234032255
2005-12-22,-9.912784916426979
2005-12-23,-9.701491093494457
2005-12-24,-9.783958812926219
2005-12-25,-9.62300631419461
2005-12-26,-9.811080705366603
2005-12-27,-10.297111400445244
2005-12-28,-10.907674756609627
2005-12-29,-9.480246928096182
2005-12-30,-8.056277179237735
2005-12-31,-8.457658711454885
2006-01-01,-8.929483609983551
2006-01-02,-8.32852438877604
2006-01-03,-8.942019315209325
2006-01-04,-9.784124655138292
2006-01-05,-9.407274135097703
2006-01-06,-9.085824173149454
2006-01-07,-9.084420063560415
2006-01-08,-9.451169873301662
2006-01-09,-10.07377806711191
2006-01-10,-11.015406301510694
2006-01-11,-11.447526101104808
2006-01-12,-10.430493122921145
2006-01-13,-9.91555749379887
2006-01-14,-9.843395647020586
2006-01-15,-9.973379538446258
2006-01-16,-9.231846750521346
2006-01-17,-9.399955578527434
2006-01-18,-9.509426849455897
2006-01-19,-9.396561742910999
2006-01-20,-8.71565528679735
2006-01-21,-9.765515192936366
2006-01-22,-10.204177864169242
2006-01-23,-9.155535994559907
2006-01-24,-8.582815294407698
2006-01-25,-8.261330388268684
2006-01-26,-8.883941435960212
2006-01-27,-9.447995152347833
2006-01-28,-9.698257582586288
2006-01-29,-9.256372879389943
2006-01-30,-9.490749020942454
2006-01-31,-9.203665624189535
2006-02-01,-8.836033965133218
2006-02-02,-8.375990459298617
2006-02-03,-8.08380444965884
2006-02-04,-8.793909662748643
2006-02-05,-8.842951900191567
2006-02-06,-8.64837827005458
2006-02-07,-8.151308825610135
2006-02-08,-8.0507753400698
2006-02-09,-8.142072270561934
2006-02-10,-7.625097131038851
2006-02-11,-8.353207925052043
2006-02-12,-8.169926215260057
2006-02-13,-8.152328866198669
2006-02-14,-7.92946826244423
2006-02-15,-7.450875986949555
2006-02-16,-8.14742703971465
2006-02-17,-8.317965979339206
2006-02-18,-8.22399851358578
2006-02-19,-8.428559396386394
2006-02-20,-7.720803054427994
2006-02-21,-8.2186669560008
2006-02-22,-7.514855502423934
2006-02-23,-6.941133660719217
2006-02-24,-7.238576202576142
2006-02-25,-6.852133660719216
2006-02-26,-7.212515066097198
2006-02-27,-6.477170824595422
2006-02-28,-6.99803688243408
2006-03-01,-7.281719657675076
2006-03-02,-7.133668795168735
2006-03-03,-6.339071572946513
2006-03-04,-6.191392919978476
2006-03-05,-6.24481643596021
2006-03-06,-6.041555527791768
2006-03-07,-6.040638036670511
2006-03-08,-5.482429576498008
2006-03-09,-5.161635880404656
2006-03-10,-5.452546966147933
2006-03-11,-5.087381441033779
2006-03-12,-4.9411819864422
2006-03-13,-4.5687439473757365
2006-03-14,-4.616756821551282
2006-03-15,-4.666705641947019
2006-03-16,-4.956731136619774
2006-03-17,-4.491172092987102
2006-03-18,-4.246182557218456
2006-03-19,-4.205067514093138
2006-03-20,-3.998569543519826
2006-03-21,-4.13400136746706
2006-03-22,-4.286251304047477
2006-03-23,-4.393883470460466
2006-03-24,-4.9525731584361115
2006-03-25,-4.713182493798871
2006-03-26,-4.846029842860261
2006-03-27,-4.594794619623327
2006-03-28,-4.435874464879542
2006-03-29,-3.535110068633982
2006-03-30,-3.0840273694964884
2006-03-31,-3.20261932789324
2006-04-01,-3.5225516591971475
2006-04-02,-3.658549629770461
2006-04-03,-3.5526445688876596
2006-04-04,-3.5380376434690906
2006-04-05,-3.246297600343774
2006-04-06,-2.81457423656904
2006-04-07,-2.5208839778171366
2006-04-08,-3.008305527791769
2006-04-09,-3.4239385186593503
2006-04-10,-3.2947305658435204
2006-04-11,-3.205815992023124
2006-04-12,-2.940149008258538
2006-04-13,-2.936141334488877
2006-04-14,-2.7837069737582847
2006-04-15,-2.4822982979591983
2006-04-16,-1.6394763801509786
2006-04-17,-1.4195505176446368
2006-04-18,-1.9157408398161222
2006-04-19,-1.5303752259145498
2006-04-20,-1.2013051472742657
2006-04-21,-1.2322629732509283
2006-04-22,-1.3847565678729459
2006-04-23,-0.9735413218049604
2006-04-24,-0.28302781343357547
2006-04-25,-0.16313042632043528
2006-04-26,-0.046792336518303675
2006-04-27,0.5569718060489207
2006-04-28,0.08199577865166077
2006-04-29,-0.2045841300241386
2006-04-30,-0.9658014055188117
2006-05-01,-1.989320938750673
2006-05-02,-1.3383125039460055
2006-05-03,-0.5303455455492532
2006-05-04,-0.19602832079024704
2006-05-05,-0.3370073923275381
2006-05-06,0.2650304057445074
2006-05-07,0.6619321053893569
2006-05-08,1.026813510767337
2006-05-09,1.155719015587227
2006-05-10,1.660213371244254
2006-05-11,1.8769244950392812
2006-05-12,1.9706660602346133
2006-05-13,2.342801524465968
2006-05-14,2.142102577231061
2006-05-15,2.125916377332532
2006-05-16,2.262493241868301
2006-05-17,2.956655152066171
2006-05-18,3.645430900417261
2006-05-19,3.6812003068099557
2006-05-20,3.2248149059981848
2006-05-21,2.0604333737810356
2006-05-22,1.5267792641919953
2006-05-23,2.0555905275101076
2006-05-24,2.504949038418277
2006-05-25,2.8129376228931604
2006-05-26,3.7204855046790564
2006-05-27,4.489673734004274
2006-05-28,4.2488105300468915
2006-05-29,4.645791884689206
2006-05-30,5.153393038925634
2006-05-31,4.519531864394938
2006-06-01,5.009843825328475
2006-06-02,5.4024564585096
2006-06-03,6.205142848666882
2006-06-04,6.613157879108282
2006-06-05,7.287783132786618
2006-06-06,7.0136448146739845
2006-06-07,5.776291821269621
2006-06-08,5.670869383420814
2006-06-09,5.084670372766323
2006-06-10,5.227792265206709
2006-06-11,6.498448023704934
2006-06-12,6.788200053131619
2006-06-13,6.6953071053893565
2006-06-14,7.045872110462923
2006-06-15,7.706931407773934
2006-06-16,7.649569028271142
2006-06-17,7.1313355173629756
2006-06-18,7.8203489623147755
2006-06-19,8.154191110970281
2006-06-20,8.823158132786617
2006-06-21,9.449327907012897
2006-06-22,9.281653059219899
2006-06-23,9.424070486921574
2006-06-24,9.655818076977381
2006-06-25,9.259587229691743
2006-06-26,9.094856192147347
2006-06-27,10.034772541716094
2006-06-28,10.117128389001737
2006-06-29,10.01666827992005
2006-06-30,10.081555139382255
2006-07-01,10.141657819026571
2006-07-02,10.179238088192637
2006-07-03,9.241533509966247
2006-07-04,8.541515064880931
2006-07-05,9.352576408307993
2006-07-06,10.618428997829742
2006-07-07,10.243363485399504
2006-07-08,9.745725547804375
2006-07-09,10.226403122639484
2006-07-10,10.666881877078854
2006-07-11,11.398721108433497
2006-07-12,11.267521463583169
2006-07-13,10.723079999859168
2006-07-14,10.144639931366019
2006-07-15,10.176313891284842
2006-07-16,10.69208925911843
2006-07-17,11.092831141411681
2006-07-18,10.428729099301076
2006-07-19,10.882878832938825
2006-07-20,11.293382574694279
2006-07-21,10.87778858687084
2006-07-22,11.33281528651569
2006-07-23,11.189701131264549
2006-07-24,11.313239563532433
2006-07-25,11.577548036388851
2006-07-26,11.399833234257953
2006-07-27,11.671967366678045
2006-07-28,11.886484933902803
2006-07-29,11.478553427053486
2006-07-30,12.045161494024567
2006-07-31,12.081147034359425
2006-08-01,11.831981318986518
2006-08-02,11.468095474237655
2006-08-03,10.63168020280184
2006-08-04,11.349896527002752
2006-08-05,12.078386062771397
2006-08-06,12.57152520533862
2006-08-07,12.115720220559322
2006-08-08,11.49407359448119
2006-08-09,10.683883335729288
2006-08-10,10.807622998337102
2006-08-11,11.581883652827207
2006-08-12,11.713317125683625
2006-08-13,10.976361773070735
2006-08-14,10.576828033852063
2006-08-15,9.742917074947956
2006-08-16,9.290658386464953
2006-08-17,9.47992379742386
2006-08-18,9.64265160056947
2006-08-19,10.397124330148364
2006-08-20,10.847662255059577
2006-08-21,10.652620524973326
2006-08-22,10.744831585348768
2006-08-23,11.265199799453281
2006-08-24,10.610258652827207
2006-08-25,9.54829258230463
2006-08-26,9.712643990219394
2006-08-27,9.844030659422842
2006-08-28,10.006260872512646
2006-08-29,10.067646336744001
2006-08-30,10.354697896865765
2006-08-31,9.63884788418185
2006-09-01,9.05155621751518
2006-09-02,8.521828794887075
2006-09-03,8.730178236794735
2006-09-04,9.01919669189367
2006-09-05,8.70679404095506
2006-09-06,8.024170055668403
2006-09-07,7.7002930896613
2006-09-08,7.879278059219899
2006-09-09,7.792433817718127
2006-09-10,8.109652868961149
2006-09-11,7.346124520407115
2006-09-12,6.675900459016959
2006-09-13,6.326093635069721
2006-09-14,6.844494700518734
2006-09-15,6.859016263177281
2006-09-16,6.36659997702812
2006-09-17,5.489319535627814
2006-09-18,5.025287255059576
2006-09-19,5.065479670077335
2006-09-20,5.225221045013913
2006-09-21,4.954145195191488
2006-09-22,5.028327336236643
2006-09-23,5.267518926799809
2006-09-24,5.04880234892056
2006-09-25,4.930359933902802
2006-09-26,4.853463434663837
2006-09-27,4.463912255059576
2006-09-28,4.606852323552727
2006-09-29,3.8379491652574447
2006-09-30,3.5726533128982365
2006-10-01,3.761928046535985
2006-10-02,3.8172884600316705
2006-10-03,3.6591490003665257
2006-10-04,3.241787128220407
2006-10-05,2.9425480998084335
2006-10-06,2.8268497867693676
2006-10-07,3.3656122170078246
2006-10-08,2.774052539179312
2006-10-09,2.4989962860083312
2006-10-10,1.78361900290331
2006-10-11,1.7673334245167034
2006-10-12,1.7587425442528788
2006-10-13,1.6162260551610466
2006-10-14,0.9299662251255321
2006-10-15,0.8012725417160945
2006-10-16,0.6680890054400931
2006-10-17,-0.3791786886238333
2006-10-18,0.1881623184791592
2006-10-19,0.29102723476530856
2006-10-20,-0.1012877068886742
2006-10-21,-0.37847035529050194
2006-10-22,-0.6862196576750776
2006-10-23,-0.7804920447882171
2006-10-24,-0.719548805315869
2006-10-25,-0.8926547794406783
2006-10-26,-0.9471146348440278
2006-10-27,-0.9493412964371264
2006-10-28,-0.6276705074975024
2006-10-29,-1.185527559755239
2006-10-30,-2.127793414651231
2006-10-31,-2.308228092479745
2006-11-01,-2.8312790818252545
2006-11-02,-2.9861413979084617
2006-11-03,-3.0971581406786286
2006-11-04,-3.200231834235199
2006-11-05,-3.0244390260160214
2006-11-06,-3.24811387380902
2006-11-07,-3.6878805531596033
2006-11-08,-3.678065548086036
2006-11-09,-4.533516778425964
2006-11-10,-4.649256758131698
2006-11-11,-4.979991537431546
2006-11-12,-5.05483432028289
2006-11-13,-5.705347765234691
2006-11-14,-5.725855375584768
2006-11-15,-5.767530984412775
2006-11-16,-5.675778320790246
2006-11-17,-6.248659535909476
2006-11-18,-6.45745773479329
2006-11-19,-6.749387021957168
2006-11-20,-5.87570836898913
2006-11-21,-5.501726887507651
2006-11-22,-6.114747498872439
2006-11-23,-6.527682303540121
2006-11-24,-7.093844213737988
2006-11-25,-7.561267285782637
2006-11-26,-7.613135182789232
2006-11-27,-7.443517095523886
2006-11-28,-7.373422536924188
2006-11-29,-7.8079283715259145
2006-11-30,-8.776655857573607
2006-12-01,-8.979438835757268
2006-12-02,-8.892361463864827
2006-12-03,-8.590225492276803
2006-12-04,-8.803864571424443
2006-12-05,-8.990282506482789
2006-12-06,-8.502474731241794
2006-12-07,-7.946816499379795
2006-12-08,-8.466380743418357
2006-12-09,-8.597980565843518
2006-12-10,-9.332374020942453
2006-12-11,-9.443919365944993
2006-12-12,-9.511701709932813
2006-12-13,-9.02883114930369
2006-12-14,-9.96011032231232
2006-12-15,-9.774303942302172
2006-12-16,-9.13045710059745
2006-12-17,-8.499863303032763
2006-12-18,-7.977059015868887
2006-12-19,-8.931020900698924
2006-12-20,-9.36018534768015
2006-12-21,-9.805854234032255
2006-12-22,-9.912784916426979
2006-12-23,-9.701491093494457
2006-12-24,-9.783958812926219
2006-12-25,-9.62300631419461
2006-12-26,-9.811080705366603
2006-12-27,-10.297111400445244
2006-12-28,-10.907674756609627
2006-12-29,-9.480246928096182
2006-12-30,-8.056277179237735
2006-12-31,-8.457658711454885
2007-01-01,-8.929483609983551
2007-01-02,-8.32852438877604
2007-01-03,-8.942019315209325
2007-01-04,-9.784124655138292
2007-01-05,-9.407274135097703
2007-01-06,-9.085824173149454
2007-01-07,-9.084420063560415
2007-01-08,-9.451169873301662
2007-01-09,-10.07377806711191
2007-01-10,-11.015406301510694
2007-01-11,-11.447526101104808
2007-01-12,-10.430493122921145
2007-01-13,-9.91555749379887
2007-01-14,-9.843395647020586
2007-01-15,-9.973379538446258
2007-01-16,-9.231846750521346
2007-01-17,-9.399955578527434
2007-01-18,-9.509426849455897
2007-01-19,-9.396561742910999
2007-01-20,-8.71565528679735
2007-01-21,-9.765515192936366
2007-01-22,-10.204177864169242
2007-01-23,-9.155535994559907
2007-01-24,-8.582815294407698
2007-01-25,-8.261330388268684
2007-01-26,-8.883941435960212
2007-01-27,-9.447995152347833
2007-01-28,-9.698257582586288
2007-01-29,-9.256372879389943
2007-01-30,-9.490749020942454
2007-01-31,-9.203665624189535
2007-02-01,-8.836033965133218
2007-02-02,-8.375990459298617
2007-02-03,-8.08380444965884
2007-02-04,-8.793909662748643
2007-02-05,-8.842951900191567
2007-02-06,-8.64837827005458
2007-02-07,-8.151308825610135
2007-02-08,-8.0507753400698
2007-02-09,-8.142072270561934
2007-02-10,-7.625097131038851
2007-02-11,-8.353207925052043
2007-02-12,-8.169926215260057
2007-02-13,-8.152328866198669
2007-02-14,-7.92946826244423
2007-02-15,-7.450875986949555
2007-02-16,-8.14742703971465
2007-02-17,-8.317965979339206
2007-02-18,-8.22399851358578
2007-02-19,-8.428559396386394
2007-02-20,-7.720803054427994
2007-02-21,-8.2186669560008
2007-02-22,-7.514855502423934
2007-02-23,-6.941133660719217
2007-02-24,-7.238576202576142
2007-02-25,-6.852133660719216
2007-02-26,-7.212515066097198
2007-02-27,-6.477170824595422
2007-02-28,-6.99803688243408
2007-03-01,-7.281719657675076
2007-03-02,-7.133668795168735
2007-03-03,-6.339071572946513
2007-03-04,-6.191392919978476
2007-03-05,-6.24481643596021
2007-03-06,-6.041555527791768
2007-03-07,-6.040638036670511
2007-03-08,-5.482429576498008
2007-03-09,-5.161635880404656
2007-03-10,-5.452546966147933
2007-03-11,-5.087381441033779
2007-03-12,-4.9411819864422
2007-03-13,-4.5687439473757365
2007-03-14,-4.616756821551282
2007-03-15,-4.666705641947019
2007-03-16,-4.956731136619774
2007-03-17,-4.491172092987102
2007-03-18,-4.246182557218456
2007-03-19,-4.205067514093138
2007-03-20,-3.998569543519826
2007-03-21,-4.13400136746706
2007-03-22,-4.286251304047477
2007-03-23,-4.393883470460466
2007-03-24,-4.9525731584361115
2007-03-25,-4.713182493798871
2007-03-26,-4.846029842860261
2007-03-27,-4.594794619623327
2007-03-28,-4.435874464879542
2007-03-29,-3.535110068633982
2007-03-30,-3.0840273694964884
2007-03-31,-3.20261932789324
2007-04-01,-3.5225516591971475
2007-04-02,-3.658549629770461
2007-04-03,-3.5526445688876596
2007-04-04,-3.5380376434690906
2007-04-05,-3.246297600343774
2007-04-06,-2.81457423656904
2007-04-07,-2.5208839778171366
2007-04-08,-3.008305527791769
2007-04-09,-3.4239385186593503
2007-04-10,-3.2947305658435204
2007-04-11,-3.205815992023124
2007-04-12,-2.940149008258538
2007-04-13,-2.936141334488877
2007-04-14,-2.7837069737582847
2007-04-15,-2.4822982979591983
2007-04-16,-1.6394763801509786
2007-04-17,-1.4195505176446368
2007-04-18,-1.9157408398161222
2007-04-19,-1.5303752259145498
2007-04-20,-1.2013051472742657
2007-04-21,-1.2322629732509283
2007-04-22,-1.3847565678729459
2007-04-23,-0.9735413218049604
2007-04-24,-0.28302781343357547
2007-04-25,-0.16313042632043528
2007-04-26,-0.046792336518303675
2007-04-27,0.5569718060489207
2007-04-28,0.08199577865166077
2007-04-29,-0.2045841300241386
2007-04-30,-0.9658014055188117
2007-05-01,-1.989320938750673
2007-05-02,-1.3383125039460055
2007-05-03,-0.5303455455492532
2007-05-04,-0.19602832079024704
2007-05-05,-0.3370073923275381
2007-05-06,0.2650304057445074
2007-05-07,0.6619321053893569
2007-05-08,1.026813510767337
2007-05-09,1.155719015587227
2007-05-10,1.660213371244254
2007-05-11,1.8769244950392812
2007-05-12,1.9706660602346133
2007-05-13,2.342801524465968
2007-05-14,2.142102577231061
2007-05-15,2.125916377332532
2007-05-16,2.262493241868301
2007-05-17,2.956655152066171
2007-05-18,3.645430900417261
2007-05-19,3.6812003068099557
2007-05-20,3.2248149059981848
2007-05-21,2.0604333737810356
2007-05-22,1.5267792641919953
2007-05-23,2.0555905275101076
2007-05-24,2.504949038418277
2007-05-25,2.8129376228931604
2007-05-26,3.7204855046790564
2007-05-27,4.489673734004274
2007-05-28,4.2488105300468915
2007-05-29,4.645791884689206
2007-05-30,5.153393038925634
2007-05-31,4.519531864394938
2007-06-01,5.009843825328475
2007-06-02,5.4024564585096
2007-06-03,6.205142848666882
2007-06-04,6.613157879108282
2007-06-05,7.287783132786618
2007-06-06,7.0136448146739845
2007-06-07,5.776291821269621
2007-06-08,5.670869383420814
2007-06-09,5.084670372766323
2007-06-10,5.227792265206709
2007-06-11,6.498448023704934
2007-06-12,6.788200053131619
2007-06-13,6.6953071053893565
2007-06-14,7.045872110462923
2007-06-15,7.706931407773934
2007-06-16,7.649569028271142
2007-06-17,7.1313355173629756
2007-06-18,7.8203489623147755
2007-06-19,8.154191110970281
2007-06-20,8.823158132786617
2007-06-21,9.449327907012897
2007-06-22,9.281653059219899
2007-06-23,9.424070486921574
2007-06-24,9.655818076977381
2007-06-25,9.259587229691743
2007-06-26,9.094856192147347
2007-06-27,10.034772541716094
2007-06-28,10.117128389001737
2007-06-29,10.01666827992005
2007-06-30,10.081555139382255
2007-07-01,10.141657819026571
2007-07-02,10.179238088192637
2007-07-03,9.241533509966247
2007-07-04,8.541515064880931
2007-07-05,9.352576408307993
2007-07-06,10.618428997829742
2007-07-07,10.243363485399504
2007-07-08,9.745725547804375
2007-07-09,10.226403122639484
2007-07-10,10.666881877078854
2007-07-11,11.398721108433497
2007-07-12,11.267521463583169
2007-07-13,10.723079999859168
2007-07-14,10.144639931366019
2007-07-15,10.176313891284842
2007-07-16,10.69208925911843
2007-07-17,11.092831141411681
2007-07-18,10.428729099301076
2007-07-19,10.882878832938825
2007-07-20,11.293382574694279
2007-07-21,10.87778858687084
2007-07-22,11.33281528651569
2007-07-23,11.189701131264549
2007-07-24,11.313239563532433
2007-07-25,11.577548036388851
2007-07-26,11.399833234257953
2007-07-27,11.671967366678045
2007-07-28,11.886484933902803
2007-07-29,11.478553427053486
2007-07-30,12.045161494024567
2007-07-31,12.081147034359425
2007-08-01,11.831981318986518
2007-08-02,11.468095474237655
2007-08-03,10.63168020280184
2007-08-04,11.349896527002752
2007-08-05,12.078386062771397
2007-08-06,12.57152520533862
2007-08-07,12.115720220559322
2007-08-08,11.49407359448119
2007-08-09,10.683883335729288
2007-08-10,10.807622998337102
2007-08-11,11.581883652827207
2007-08-12,11.713317125683625
2007-08-13,10.976361773070735
2007-08-14,10.576828033852063
2007-08-15,9.742917074947956
2007-08-16,9.290658386464953
2007-08-17,9.47992379742386
2007-08-18,9.64265160056947
2007-08-19,10.397124330148364
2007-08-20,10.847662255059577
2007-08-21,10.652620524973326
2007-08-22,10.744831585348768
2007-08-23,11.265199799453281
2007-08-24,10.610258652827207
2007-08-25,9.54829258230463
2007-08-26,9.712643990219394
2007-08-27,9.844030659422842
2007-08-28,10.006260872512646
2007-08-29,10.067646336744001
2007-08-30,10.354697896865765
2007-08-31,9.63884788418185
2007-09-01,9.05155621751518
2007-09-02,8.521828794887075
2007-09-03,8.730178236794735
2007-09-04,9.01919669189367
2007-09-05,8.70679404095506
2007-09-06,8.024170055668403
2007-09-07,7.7002930896613
2007-09-08,7.879278059219899
2007-09-09,7.792433817718127
2007-09-10,8.109652868961149
2007-09-11,7.346124520407115
2007-09-12,6.675900459016959
2007-09-13,6.326093635069721
2007-09-14,6.844494700518734
2007-09-15,6.859016263177281
2007-09-16,6.36659997702812
2007-09-17,5.489319535627814
2007-09-18,5.025287255059576
2007-09-19,5.065479670077335
2007-09-20,5.225221045013913
2007-09-21,4.954145195191488
2007-09-22,5.028327336236643
2007-09-23,5.267518926799809
2007-09-24,5.04880234892056
2007-09-25,4.930359933902802
2007-09-26,4.853463434663837
2007-09-27,4.463912255059576
2007-09-28,4.606852323552727
2007-09-29,3.8379491652574447
2007-09-30,3.5726533128982365
2007-10-01,3.761928046535985
2007-10-02,3.8172884600316705
2007-10-03,3.6591490003665257
2007-10-04,3.241787128220407
2007-10-05,2.9425480998084335
2007-10-06,2.8268497867693676
2007-10-07,3.3656122170078246
2007-10-08,2.774052539179312
2007-10-09,2.4989962860083312
2007-10-10,1.78361900290331
2007-10-11,1.7673334245167034
2007-10-12,1.7587425442528788
2007-10-13,1.6162260551610466
2007-10-14,0.9299662251255321
2007-10-15,0.8012725417160945
2007-10-16,0.6680890054400931
2007-10-17,-0.3791786886238333
2007-10-18,0.1881623184791592
2007-10-19,0.29102723476530856
2007-10-20,-0.1012877068886742
2007-10-21,-0.37847035529050194
2007-10-22,-0.6862196576750776
2007-10-23,-0.7804920447882171
2007-10-24,-0.719548805315869
2007-10-25,-0.8926547794406783
2007-10-26,-0.9471146348440278
2007-10-27,-0.9493412964371264
2007-10-28,-0.6276705074975024
2007-10-29,-1.185527559755239
2007-10-30,-2.127793414651231
2007-10-31,-2.308228092479745
2007-11-01,-2.8312790818252545
2007-11-02,-2.9861413979084617
2007-11-03,-3.0971581406786286
2007-11-04,-3.200231834235199
2007-11-05,-3.0244390260160214
2007-11-06,-3.24811387380902
2007-11-07,-3.6878805531596033
2007-11-08,-3.678065548086036
2007-11-09,-4.533516778425964
2007-11-10,-4.649256758131698
2007-11-11,-4.979991537431546
2007-11-12,-5.05483432028289
2007-11-13,-5.705347765234691
2007-11-14,-5.725855375584768
2007-11-15,-5.767530984412775
2007-11-16,-5.675778320790246
2007-11-17,-6.248659535909476
2007-11-18,-6.45745773479329
2007-11-19,-6.749387021957168
2007-11-20,-5.87570836898913
2007-11-21,-5.501726887507651
2007-11-22,-6.114747498872439
2007-11-23,-6.527682303540121
2007-11-24,-7.093844213737988
2007-11-25,-7.561267285782637
2007-11-26,-7.613135182789232
2007-11-27,-7.443517095523886
2007-11-28,-7.373422536924188
2007-11-29,-7.8079283715259145
2007-11-30,-8.776655857573607
2007-12-01,-8.979438835757268
2007-12-02,-8.892361463864827
2007-12-03,-8.590225492276803
2007-12-04,-8.803864571424443
2007-12-05,-8.990282506482789
2007-12-06,-8.502474731241794
2007-12-07,-7.946816499379795
2007-12-08,-8.466380743418357
2007-12-09,-8.597980565843518
2007-12-10,-9.332374020942453
2007-12-11,-9.443919365944993
2007-12-12,-9.511701709932813
2007-12-13,-9.02883114930369
2007-12-14,-9.96011032231232
2007-12-15,-9.774303942302172
2007-12-16,-9.13045710059745
2007-12-17,-8.499863303032763
2007-12-18,-7.977059015868887
2007-12-19,-8.931020900698924
2007-12-20,-9.36018534768015
2007-12-21,-9.805854234032255
2007-12-22,-9.912784916426979
2007-12-23,-9.701491093494457
2007-12-24,-9.783958812926219
2007-12-25,-9.62300631419461
2007-12-26,-9.811080705366603
2007-12-27,-10.297111400445244
2007-12-28,-10.907674756609627
2007-12-29,-9.480246928096182
2007-12-30,-8.056277179237735
2007-12-31,-8.457658711454885
2008-01-01,-8.929483609983551
2008-01-02,-8.32852438877604
2008-01-03,-8.942019315209325
2008-01-04,-9.784124655138292
2008-01-05,-9.407274135097703
2008-01-06,-9.085824173149454
2008-01-07,-9.084420063560415
2008-01-08,-9.451169873301662
2008-01-09,-10.07377806711191
2008-01-10,-11.015406301510694
2008-01-11,-11.447526101104808
2008-01-12,-10.430493122921145
2008-01-13,-9.91555749379887
2008-01-14,-9.843395647020586
2008-01-15,-9.973379538446258
2008-01-16,-9.231846750521346
2008-01-17,-9.399955578527434
2008-01-18,-9.509426849455897
2008-01-19,-9.396561742910999
2008-01-20,-8.71565528679735
2008-01-21,-9.765515192936366
2008-01-22,-10.204177864169242
2008-01-23,-9.155535994559907
2008-01-24,-8.582815294407698
2008-01-25,-8.261330388268684
2008-01-26,-8.883941435960212
2008-01-27,-9.447995152347833
2008-01-28,-9.698257582586288
2008-01-29,-9.256372879389943
2008-01-30,-9.490749020942454
2008-01-31,-9.203665624189535
2008-02-01,-8.836033965133218
2008-02-02,-8.375990459298617
2008-02-03,-8.08380444965884
2008-02-04,-8.793909662748643
2008-02-05,-8.842951900191567
2008-02-06,-8.64837827005458
2008-02-07,-8.151308825610135
2008-02-08,-8.0507753400698
2008-02-09,-8.142072270561934
2008-02-10,-7.625097131038851
2008-02-11,-8.353207925052043
2008-02-12,-8.169926215260057
2008-02-13,-8.152328866198669
2008-02-14,-7.92946826244423
2008-02-15,-7.450875986949555
2008-02-16,-8.14742703971465
2008-02-17,-8.317965979339206
2008-02-18,-8.22399851358578
2008-02-19,-8.428559396386394
2008-02-20,-7.720803054427994
2008-02-21,-8.2186669560008
2008-02-22,-7.514855502423934
2008-02-23,-6.941133660719217
2008-02-24,-7.238576202576142
2008-02-25,-6.852133660719216
2008-02-26,-7.212515066097198
2008-02-27,-6.477170824595422
2008-02-28,-6.99803688243408
2008-02-29,-7.281719657675076
2008-03-01,-7.133668795168735
2008-03-02,-6.339071572946513
2008-03-03,-6.191392919978476
2008-03-04,-6.24481643596021
2008-03-05,-6.041555527791768
2008-03-06,-6.040638036670511
2008-03-07,-5.482429576498008
2008-03-08,-5.161635880404656
2008-03-09,-5.452546966147933
2008-03-10,-5.087381441033779
2008-03-11,-4.9411819864422
2008-03-12,-4.5687439473757365
2008-03-13,-4.616756821551282
2008-03-14,-4.666705641947019
2008-03-15,-4.956731136619774
2008-03-16,-4.491172092987102
2008-03-17,-4.246182557218456
2008-03-18,-4.205067514093138
2008-03-19,-3.998569543519826
2008-03-20,-4.13400136746706
2008-03-21,-4.286251304047477
2008-03-22,-4.393883470460466
2008-03-23,-4.9525731584361115
2008-03-24,-4.713182493798871
2008-03-25,-4.846029842860261
2008-03-26,-4.594794619623327
2008-03-27,-4.435874464879542
2008-03-28,-3.535110068633982
2008-03-29,-3.0840273694964884
2008-03-30,-3.20261932789324
2008-03-31,-3.5225516591971475
2008-04-01,-3.658549629770461
2008-04-02,-3.5526445688876596
2008-04-03,-3.5380376434690906
2008-04-04,-3.246297600343774
2008-04-05,-2.81457423656904
2008-04-06,-2.5208839778171366
2008-04-07,-3.008305527791769
2008-04-08,-3.4239385186593503
2008-04-09,-3.2947305658435204
2008-04-10,-3.205815992023124
2008-04-11,-2.940149008258538
2008-04-12,-2.936141334488877
2008-04-13,-2.7837069737582847
2008-04-14,-2.4822982979591983
2008-04-15,-1.6394763801509786
2008-04-16,-1.4195505176446368
2008-04-17,-1.9157408398161222
